,High,Low,Mean
0,4192.5,4097.0,4142.650655021834
0,4084.5,3941.5,4023.3017955801106
0,4092.5,3988.0,4061.124352331606
0,4195.0,4032.5,4117.118390804598
0,4040.0,3859.5,3935.4871031746034
0,3917.5,3799.0,3842.689446366782
0,3937.0,3765.5,3882.6220338983053
0,3947.0,3722.0,3825.227853492334
0,3779.0,3618.5,3679.666243654822
0,3784.5,3616.0,3732.090715502555
0,3881.0,3706.0,3809.5985617597294
0,3936.0,3815.0,3896.535532994924
0,3892.5,3674.0,3769.5904074702885
0,3829.5,3694.5,3769.8692893401017
0,3952.0,3853.5,3907.001254180602
0,3979.0,3845.0,3904.083613445378
0,3946.5,3818.0,3857.246162280702
0,3835.0,3740.0,3785.0655668358713
0,3854.5,3708.0,3800.0453020134228
0,3830.0,3711.0,3749.8659052453468
0,3808.0,3668.5,3734.289583333333
0,3988.0,3780.0,3900.9806397306397
0,3998.5,3905.0,3952.205387205387
0,4142.5,3942.0,4069.655986509275
0,4195.0,4040.5,4088.615
0,4203.0,4064.0,4164.5159932659935
0,4280.0,4082.5,4129.804384485666
0,4190.5,4092.0,4140.173339011925
0,4190.0,4110.0,4145.050724637681
0,4200.0,3996.0,4082.7976391231027
0,4136.0,4039.0,4088.5868644067796
0,4097.5,4015.0,4062.885101010101
0,4069.0,4066.0,4067.5
0,4163.0,4032.0,4120.934745762712
0,4118.0,3925.0,4023.039340101523
0,4033.0,3942.5,3976.834595959596
0,4085.5,3970.0,4041.691489361702
0,4034.5,3957.5,3993.8297598627787
0,4165.0,4022.5,4119.1247870528105
0,4165.0,4065.0,4115.463983050848
0,4209.5,4091.0,4145.1558277027025
0,4189.5,4058.0,4117.722961730449
0,4102.5,4025.0,4057.275042444822
0,4082.0,3963.5,4003.685456110155
0,4107.0,3953.0,4065.5063559322034
0,4080.5,3992.0,4036.7761824324325
0,4075.0,3994.0,4037.209829059829
0,4150.0,4060.0,4101.010942760943
0,4176.0,4085.0,4142.558050847458
0,4146.0,4069.0,4109.269793459553
0,4143.0,4077.5,4098.5323232323235
0,4209.5,4147.0,4178.623102866779
0,4278.0,4173.5,4195.826660988075
0,4210.0,4106.5,4154.297457627119
0,4153.5,4066.0,4107.0191652470185
0,4174.0,4061.5,4112.088435374149
0,4211.5,4142.5,4190.709353146854
0,4218.0,4135.5,4173.545336787564
0,4233.0,4148.0,4198.253737541529
0,4176.0,4050.0,4112.327629382304
0,4090.0,4002.5,4044.69234006734
0,4118.5,4019.0,4076.1279560810813
0,4062.0,3934.5,4013.52107925801
0,4059.5,3914.5,3979.4596088435374
0,3975.0,3895.5,3944.035714285714
0,3985.5,3902.0,3957.754734848485
0,3975.0,3899.0,3928.4300699300697
0,3900.0,3822.0,3854.9087947882736
0,3975.5,3830.0,3907.1639784946237
0,4002.0,3894.0,3934.2509823182713
0,3904.0,3811.0,3861.9069037656905
0,3894.0,3787.5,3834.789518900344
0,3904.0,3775.0,3853.8168953687823
0,3932.0,3835.0,3891.2576576576575
0,3952.0,3910.5,3931.8460698689955
0,3934.0,3793.0,3868.3307761732854
0,3893.0,3791.0,3857.9459342560554
0,3938.0,3875.0,3902.7960288808663
0,4018.0,3873.0,3944.8196022727275
0,4056.0,3966.0,3989.068336162988
0,4050.0,3912.5,3963.51740237691
0,4050.0,3905.5,3954.7977195945946
0,3987.0,3886.0,3910.156408094435
0,3932.5,3845.0,3890.6138279932547
0,3981.0,3870.0,3941.6037414965986
0,4014.5,3895.0,3962.3827731092438
0,3975.5,3875.5,3930.515595463138
0,3957.5,3841.0,3895.2916666666665
0,3910.0,3810.0,3864.0559764309764
0,3832.0,3748.0,3794.61452991453
0,3750.0,3632.5,3679.6134064080943
0,3689.0,3586.0,3649.4014261744965
0,3645.0,3552.0,3602.8714285714286
0,3600.0,3426.5,3474.778523489933
0,3530.0,3435.5,3468.079583333333
0,3500.0,3361.0,3428.834595959596
0,3558.0,3441.0,3515.6966386554623
0,3556.5,3460.0,3519.9844537815125
0,3672.0,3535.0,3635.149834437086
0,3689.0,3552.5,3613.1795952782463
0,3674.5,3535.0,3584.4267676767677
0,3663.0,3529.5,3598.1074414715717
0,3611.5,3530.0,3573.520338983051
0,3595.5,3510.0,3566.711344537815
0,3645.5,3535.5,3609.9682741116753
0,3660.0,3572.5,3598.864285714286
0,3610.5,3505.0,3570.7675585284283
0,3655.0,3550.0,3593.9381355932205
0,3694.0,3617.0,3641.2276559865095
0,3718.5,3600.0,3665.3525423728815
0,3755.0,3615.0,3681.9577759197323
0,3698.5,3595.5,3659.5425084175085
0,3710.0,3600.0,3653.1693277310924
0,3718.0,3660.5,3687.416949152542
0,3671.5,3558.0,3599.4835858585857
0,3660.0,3538.0,3577.9103535353534
0,3613.0,3513.5,3569.5180369127515
0,3646.5,3530.0,3574.42385786802
0,3696.5,3600.0,3654.1334991708127
0,3641.5,3587.0,3621.4025210084033
0,3653.0,3539.5,3568.6703204047217
0,3600.0,3500.0,3550.0977348993288
0,3545.5,3446.0,3484.2441471571906
0,3478.0,3390.0,3445.067901234568
0,3444.5,3380.0,3413.122340425532
0,3456.0,3248.5,3338.8649497487436
0,3495.5,3297.0,3400.27562642369
0,3601.5,3510.0,3562.9506024096386
0,3766.0,3501.0,3590.272076372315
0,3805.0,3579.0,3748.908582089552
0,3834.0,3713.5,3773.641221374046
0,3794.0,3716.0,3757.6355475763016
0,3910.0,3765.0,3849.2478813559323
0,3920.0,3726.5,3770.318294701987
0,3788.5,3656.0,3724.254159733777
0,3814.0,3713.0,3785.3396464646466
0,3810.0,3710.5,3742.4790619765495
0,3782.5,3684.5,3718.4979166666667
0,3714.0,3711.0,3712.0
0,3717.0,3576.5,3625.4219532554257
0,3694.5,3609.0,3652.822075782537
0,3800.5,3638.5,3748.111204013378
0,3816.0,3742.5,3783.912083333333
0,3848.0,3723.0,3802.2596476510066
0,3970.0,3851.0,3940.7508695652173
0,4000.0,3866.0,3895.536739864865
0,3913.0,3800.0,3854.5409698996655
0,3859.5,3816.0,3836.154069767442
0,3875.0,3780.0,3834.4468174204353
0,3867.5,3770.0,3840.6579831932772
0,3927.0,3820.0,3902.8117597292726
0,3990.0,3846.0,3902.3411371237457
0,3918.0,3812.0,3877.8498322147652
0,3955.5,3846.0,3903.9203204047217
0,4001.0,3921.0,3982.8051839464883
0,4019.0,3895.0,3945.8220910623945
0,3926.5,3829.0,3890.381601362862
0,3949.0,3834.5,3902.4840336134453
0,4005.0,3915.0,3956.758823529412
0,3948.0,3893.0,3929.879396984925
0,3952.5,3873.5,3901.1252236135956
0,3966.0,3880.0,3907.147328881469
0,4028.0,3930.0,3992.931855500821
0,4042.0,3961.0,4006.3559602649007
0,4045.5,3909.0,3952.0220465890184
0,3990.5,3905.0,3949.434056761269
0,4020.0,3936.5,3969.0358931552587
0,4015.0,3962.0,3993.589345637584
0,4051.0,3975.0,4003.6145833333335
0,4028.0,3966.0,4004.9166666666665
0,4089.0,3975.0,4057.239881956155
0,4093.5,3932.0,3988.24703891709
0,3990.0,3914.5,3966.6560934891486
0,4039.0,3908.0,3932.7213930348257
0,3993.0,3903.5,3965.7034395973155
0,4018.0,3955.0,3978.28714524207
0,4030.0,3920.0,3952.9451013513512
0,4084.5,3985.0,4056.941419141914
0,4100.0,4030.0,4076.063458262351
0,4100.0,4051.0,4071.410654362416
0,4142.0,4030.0,4101.274831649832
0,4132.0,4074.5,4101.793060200669
0,4150.0,4096.0,4120.129208754209
0,4153.5,4085.0,4116.4987541528235
0,4184.0,4118.5,4155.010135135135
0,4148.0,4102.5,4127.478813559322
0,4132.0,4104.5,4118.9109375
0,4175.0,4111.0,4137.277542372882
0,4194.0,4146.0,4173.25956284153
0,4224.0,4120.5,4154.795977011494
0,4171.5,4107.0,4143.878169014085
0,4195.0,4130.0,4181.2910231660235
0,4217.0,4155.0,4195.0828373015875
0,4220.0,4118.0,4170.01455026455
0,4168.5,4108.0,4148.901877133106
0,4180.0,4067.5,4118.581503378378
0,4136.0,4044.0,4063.7778239202657
0,4104.0,4043.0,4064.2327731092437
0,4073.0,4020.0,4045.3050420168065
0,4073.0,4008.5,4049.140756302521
0,4095.5,4010.0,4059.7156196943974
0,4080.0,3942.0,3992.9773848684213
0,4052.0,3986.5,4004.135225375626
0,4070.0,3969.0,3996.3994107744106
0,4045.0,3968.0,4008.0365853658536
0,4070.0,4006.0,4051.491554054054
0,4090.0,4031.5,4060.106543624161
0,4081.0,4020.0,4056.4272046589017
0,4085.0,4002.5,4022.7712585034014
0,4057.5,3968.0,4033.8121848739497
0,4130.0,4041.0,4080.4141285956007
0,4124.5,4050.0,4103.674280879864
0,4155.0,4039.0,4093.9745331069607
0,4099.0,4015.0,4038.81135986733
0,4090.0,4027.5,4062.387436762226
0,4107.0,4022.5,4052.5677655677655
0,4090.0,4027.5,4046.734949832776
0,4111.0,4060.0,4079.2596638655464
0,4137.5,4050.0,4112.546744574291
0,4153.5,4021.0,4113.069583333333
0,4166.5,4096.5,4140.58
0,4175.0,4105.0,4132.144847972973
0,4158.0,4106.5,4127.5371621621625
0,4185.0,4097.0,4125.425170068027
0,4160.5,4074.5,4109.120431893688
0,4132.0,4049.0,4100.949914383562
0,4140.0,4040.0,4095.1275684931506
0,4140.0,4024.0,4053.2646321070233
0,4085.0,4020.0,4056.1656829679596
0,4145.0,4075.0,4121.603535353535
0,4166.0,4115.0,4149.621783876501
0,4187.0,4100.0,4169.2334183673465
0,4216.5,4170.0,4193.368622448979
0,4249.5,4168.0,4210.495805369127
0,4265.5,4206.5,4244.91623931624
0,4299.0,4231.5,4256.337159863946
0,4300.0,4238.5,4262.889214046822
0,4280.5,4201.0,4225.988559322034
0,4273.0,4180.0,4243.5080782312925
0,4269.5,4220.0,4241.956654991243
0,4250.0,4170.0,4203.505823627288
0,4223.0,4181.5,4207.930693069307
0,4237.0,4184.0,4215.196917808219
0,4240.0,4159.0,4194.108277591973
0,4235.0,4135.0,4209.565476190476
0,4250.0,4165.0,4208.907094594595
0,4285.5,4172.0,4262.567114093959
0,4280.0,4218.0,4255.653523489933
0,4276.5,4228.5,4247.163188647746
0,4301.5,4204.0,4275.187395659433
0,4305.0,4253.0,4270.802276559865
0,4279.0,4260.5,4269.0922619047615
0,4284.0,4240.5,4263.834337349397
0,4290.0,4245.0,4271.095465393795
0,4292.0,4270.0,4279.488666666667
0,4321.0,4270.5,4292.963048498846
0,4348.0,4307.0,4325.148686679175
0,4337.5,4265.0,4316.3223552894215
0,4362.5,4256.0,4302.949494949495
0,4294.0,4211.0,4227.692242833053
0,4295.0,4212.5,4238.935833333333
0,4281.5,4224.0,4260.365966386555
0,4270.0,4189.0,4223.344221105528
0,4237.0,4130.0,4178.881956155144
0,4204.5,4147.5,4182.570085470085
0,4205.0,4091.5,4144.947147651007
0,4183.0,4079.0,4139.559463986599
0,4229.0,4129.0,4199.758677685951
0,4300.0,4181.5,4256.579450915141
0,4300.0,4260.0,4282.355263157895
0,4345.5,4235.5,4267.7982382550335
0,4329.0,4240.0,4299.620994940978
0,4335.0,4267.5,4305.454966329967
0,4339.0,4264.0,4317.161837748345
0,4322.5,4322.5,4322.5
0,4380.0,4289.5,4353.319204152249
0,4400.5,4329.5,4354.517064846416
0,4414.0,4358.0,4386.323374340949
0,4359.5,4341.0,4353.1640625
0,4409.0,4329.0,4354.895547945205
0,4348.0,4348.0,4348.0
0,4382.0,4299.0,4359.91806722689
0,4440.0,4355.0,4375.900833333333
0,4408.0,4272.0,4319.255016722408
0,4310.0,4176.0,4240.227879799666
0,4282.5,4223.0,4239.870543293719
0,4272.0,4230.0,4258.3946037099495
0,4322.5,4237.5,4273.131512605042
0,4350.0,4250.0,4278.192016806723
0,4342.0,4259.0,4297.1595925297115
0,4310.0,4270.0,4291.686649659864
0,4350.0,4275.0,4326.538364249578
0,4360.0,4284.5,4335.3052276559865
0,4355.0,4277.5,4306.431740614335
0,4350.0,4275.0,4319.367671691793
0,4395.0,4315.0,4377.514632107023
0,4420.0,4339.0,4360.551813471503
0,4355.0,4033.0,4332.605421686747
0,4389.5,4315.0,4363.409898477157
0,4415.0,4359.0,4391.692275042445
0,4430.5,4379.5,4403.472033898305
0,4417.0,4340.0,4357.984113712375
0,4382.0,4339.0,4362.606124161074
0,4347.0,4298.0,4331.987774030355
0,4376.0,4272.0,4306.151094276094
0,4350.0,4291.0,4315.471753794266
0,4392.0,4317.5,4366.09605704698
0,4412.0,4360.0,4396.665391156463
0,4435.0,4360.0,4404.962748344371
0,4442.5,4358.0,4373.980034722223
0,4390.0,4338.5,4358.9047619047615
0,4420.5,4340.0,4392.446666666667
0,4427.0,4366.5,4397.970338983051
0,4408.0,4350.0,4393.754606365159
0,4408.0,4368.0,4385.419230769231
0,4421.5,4341.0,4368.792672413793
0,4389.0,4340.5,4355.6975671140935
0,4435.0,4350.0,4394.931512605042
0,4370.0,4309.0,4329.575367647059
0,4350.0,4312.5,4323.419902912621
0,4365.0,4325.0,4344.636206896552
0,4420.5,4345.5,4370.2900232018565
0,4348.0,4312.5,4337.649142156863
0,4364.0,4329.0,4343.751953125
0,4399.5,4322.0,4372.418738049713
0,4425.0,4382.0,4405.837030716723
0,4424.5,4335.0,4409.127416520211
0,4508.0,4374.5,4414.768783542039
0,4471.0,4421.0,4446.88503649635
0,4470.0,4438.0,4446.363216266173
0,4514.0,4436.0,4457.595726495727
0,4492.5,4440.0,4474.052226027397
0,4508.5,4460.0,4491.375215889465
0,4522.5,4464.5,4495.710101867572
0,4519.5,4478.5,4492.925630252101
0,4519.5,4453.5,4476.797719594595
0,4509.5,4470.0,4489.444537815126
0,4514.0,4431.0,4462.229202037352
0,4500.0,4409.0,4463.815789473684
0,4466.0,4447.0,4455.11328125
0,4450.5,4040.0,4436.036303630363
0,4473.5,4417.0,4441.798564189189
0,4486.5,4420.0,4457.664551607445
0,4508.5,4464.0,4495.991866438356
0,4519.0,4456.0,4495.257191201354
0,4518.5,4458.0,4481.572635135135
0,4527.5,4455.5,4488.804383116883
0,4480.0,4418.5,4441.876865671642
0,4453.5,4386.0,4426.955192629815
0,4500.0,4424.0,4446.602195945946
0,4456.5,4385.0,4438.409628378378
0,4458.5,4382.5,4401.389966273187
0,4415.0,4362.5,4395.043367346939
0,4410.0,4274.0,4372.2316360601
0,4390.0,4320.0,4351.823723228995
0,4386.5,4339.5,4361.19983277592
0,4381.5,4350.0,4366.293261231282
0,4383.5,4354.0,4371.826565143824
0,4412.0,4365.0,4399.16974789916
0,4405.0,4373.0,4382.01304347826
0,4405.0,4348.5,4367.163851351352
0,4400.0,4341.5,4364.440978077571
0,4400.0,4341.5,4381.732802013423
0,4402.0,4335.0,4374.548059964726
0,4442.5,4370.0,4426.8809121621625
0,4451.5,4415.5,4437.47892074199
0,4505.5,4400.0,4474.939932318105
0,4532.5,4477.5,4506.315887850467
0,4539.5,4473.5,4518.085294117647
0,4526.0,4454.5,4484.175801011805
0,4499.0,4454.0,4478.459949409781
0,4520.5,4462.5,4498.663429054054
0,4541.5,4467.5,4513.247028862479
0,4537.0,4479.0,4506.2831125827815
0,4575.0,4480.0,4518.653846153846
0,4539.0,4485.5,4503.492845117845
0,4547.5,4492.0,4525.6598290598295
0,4567.5,4502.0,4531.086882453152
0,4545.0,4490.0,4533.205779334501
0,4540.5,4490.0,4520.846153846154
0,4549.0,4513.0,4533.035234899329
0,4507.0,4426.5,4463.322236180905
0,4477.0,4365.0,4438.322580645161
0,4473.5,4398.0,4441.629722921914
0,4438.0,4377.0,4416.908747300216
0,4475.5,4415.0,4443.554027504912
0,4504.0,4141.0,4438.670698924731
0,4465.0,4393.0,4427.129831932773
0,4410.0,4323.0,4354.068257956449
0,4367.5,4320.5,4347.602640545145
0,4348.5,4297.0,4321.9775423728815
0,4379.0,4295.0,4350.061139028476
0,4389.5,4351.5,4366.788235294118
0,4375.0,4375.0,4375.0
0,4431.0,4353.5,4391.844754653131
0,4447.0,4397.5,4414.776384083045
0,4464.5,4380.0,4419.8098827470685
0,4443.5,4394.0,4411.837209302325
0,4485.0,4381.0,4440.420762711864
0,4498.5,4437.0,4473.131512605042
0,4533.0,4467.5,4483.074152542373
0,4525.0,4458.5,4493.474446337308
0,4513.5,4459.0,4499.959608843537
0,4538.0,4460.0,4520.089646464647
0,4509.0,4463.5,4483.438356164384
0,4531.5,4455.0,4505.034322033898
0,4546.5,4495.0,4530.084196891192
0,4554.5,4488.5,4535.226068376069
0,4593.5,4532.0,4573.470930232558
0,4580.0,4533.0,4546.535537190082
0,4583.0,4514.0,4548.512267343485
0,4620.0,4565.5,4586.495719178082
0,4593.5,4550.0,4581.606707317073
0,4615.5,4548.5,4568.358474576271
0,4599.0,4531.0,4552.686440677966
0,4576.5,4499.0,4521.4940978077575
0,4532.0,4483.5,4513.534768211921
0,4558.5,4502.5,4527.785597381342
0,4578.5,4500.0,4556.434453781512
0,4596.0,4510.5,4542.060955518946
0,4537.5,4462.0,4503.113939899833
0,4478.5,4393.0,4421.178929765886
0,4460.0,4386.5,4429.515314569537
0,4456.0,4404.5,4435.540976821192
0,4469.5,4432.0,4447.32905982906
0,4491.5,4417.5,4438.816638370119
0,4423.5,4364.0,4388.990662139219
0,4448.5,4396.0,4414.5940170940175
0,4478.0,4420.0,4456.3891231028665
0,4485.5,4381.0,4435.60175879397
0,4460.5,4419.0,4443.98073630137
0,4474.0,4400.0,4451.818447412354
0,4476.0,4400.0,4415.6144781144785
0,4484.0,4389.0,4442.883913764511
0,4499.0,4442.5,4458.881447587354
0,4500.5,4400.5,4449.190878378378
0,4493.0,4393.0,4424.177740863787
0,4480.0,4425.0,4456.1837248322145
0,4487.0,4404.0,4423.5413153457
0,4498.0,4398.0,4453.018456375839
0,4559.0,4410.0,4489.383023648648
0,4524.0,4413.5,4505.433193277311
0,4523.5,4484.5,4504.677101200686
0,4516.0,4491.0,4501.413793103448
0,4512.5,4477.0,4493.609872611465
0,4550.0,4439.5,4457.965573770492
0,4480.5,4400.0,4462.625
0,4524.0,4429.5,4501.12627811861
0,4548.0,4448.0,4504.010214007782
0,4524.5,4460.0,4508.550605536332
0,4584.0,4495.0,4509.4010067114095
0,4523.0,4468.5,4489.668825561313
0,4508.5,4447.0,4496.962159863946
0,4529.5,4496.0,4512.114406779661
0,4515.0,4460.0,4501.413513513514
0,4544.5,4448.5,4524.402801358235
0,4537.5,4497.5,4511.645338983051
0,4520.0,4460.5,4495.855462184874
0,4500.0,4412.5,4472.033333333334
0,4438.5,4400.5,4415.711799660441
0,4427.5,4391.0,4416.75137867647
0,4425.5,4359.5,4384.804384485666
0,4394.0,4315.0,4374.675253378378
0,4386.5,4324.0,4358.546030405405
0,4397.5,4341.0,4378.034932659933
0,4399.0,4349.0,4373.892674616695
0,4405.0,4346.5,4362.0168977469675
0,4398.0,4321.0,4341.9683277027025
0,4375.5,4321.0,4350.0225
0,4362.0,4315.5,4340.979914529915
0,4366.5,4303.0,4330.489186851211
0,4346.5,4290.5,4321.5204081632655
0,4386.5,4323.5,4372.692953020134
0,4401.0,4289.5,4316.360281923715
0,4342.0,4289.5,4324.119897959184
0,4338.5,4269.5,4300.181623931624
0,4329.5,4277.0,4298.7999146757675
0,4362.5,4276.5,4344.3456125827815
0,4413.5,4329.5,4394.622895622896
0,4423.0,4387.0,4402.716806722689
0,4454.5,4373.0,4395.060755336617
0,4422.5,4383.5,4408.868353344768
0,4425.0,4368.5,4389.717428087986
0,4452.5,4384.5,4415.360183639399
0,4420.0,4329.5,4365.189597315436
0,4369.5,4282.5,4300.442887931034
0,4351.5,4281.0,4325.929465776294
0,4418.0,4293.5,4326.33152173913
0,4347.5,4316.5,4331.8252136752135
0,4383.5,4294.5,4318.058043117745
0,4359.0,4268.0,4319.000844594595
0,4401.0,4325.0,4360.395309882747
0,4422.0,4341.0,4356.720538720539
0,4390.0,4361.5,4378.41127694859
0,4399.0,4343.0,4368.046232876713
0,4439.5,4375.5,4416.751252086811
0,4447.0,4388.0,4419.70465890183
0,4468.5,4407.0,4421.213135593221
0,4485.0,4418.5,4445.979480737018
0,4500.0,4420.0,4478.290765391015
0,4520.0,4464.0,4480.358019639934
0,4513.5,4426.0,4494.0899830220715
0,4537.5,4478.0,4514.157035175879
0,4567.0,4489.5,4532.319630872483
0,4574.5,4515.0,4565.212831858407
0,4670.0,4552.0,4564.191252144083
0,4666.0,4553.0,4568.486577181208
0,4574.0,4533.5,4543.100758853288
0,4600.5,4575.0,4585.689772727273
0,4610.0,4580.5,4590.534782608695
0,4647.0,4569.5,4582.648780487805
0,4632.0,4535.5,4590.444550669216
0,4633.0,4556.0,4585.534113060429
0,4635.5,4544.5,4617.112331081081
0,4640.5,4592.0,4607.772649572649
0,4647.0,4591.0,4626.426746166951
0,4687.5,4587.5,4642.360416666666
0,4667.0,4590.0,4603.801926298157
0,4643.5,4584.0,4600.480865224626
0,4662.0,4560.0,4577.4546952224055
0,4625.5,4556.0,4592.164309484193
0,4631.5,4588.5,4615.36375
0,4662.0,4586.0,4618.863294314381
0,4692.0,4563.0,4651.761437908497
0,4733.0,4635.0,4711.826606260296
0,4740.0,4691.5,4725.72125
0,4740.5,4696.0,4723.061557788945
0,4760.0,4710.5,4725.876890756303
0,4747.0,4709.0,4728.3606902356905
0,4779.0,4707.0,4718.791952054795
0,4720.0,4648.5,4678.5550847457625
0,4702.5,4631.5,4646.215776293823
0,4667.0,4626.0,4639.883720930233
0,4681.0,4625.5,4643.5242070116865
0,4692.5,4639.0,4678.374792703151
0,4687.0,4614.0,4630.631072026801
0,4693.0,4606.0,4631.4148671096345
0,4657.5,4600.0,4642.299829642248
0,4688.5,4563.5,4579.992238562091
0,4623.5,4550.0,4589.249158249158
0,4658.0,4573.0,4620.8125
0,4676.5,4630.5,4654.032019704434
0,4694.0,4594.0,4646.35
0,4694.0,4592.0,4671.707429048414
0,4708.0,4629.0,4692.058178752108
0,4753.0,4653.0,4724.919918699187
0,4768.5,4709.5,4721.18025210084
0,4792.0,4701.0,4756.92039800995
0,4801.5,4716.5,4736.1043074324325
0,4779.0,4722.0,4732.827889447236
0,4784.0,4723.0,4752.023927392739
0,4790.5,4730.5,4772.089722675367
0,4837.0,4786.0,4798.2642857142855
0,4861.0,4791.0,4813.878938640132
0,4870.0,4771.0,4793.080149501661
0,4831.0,4779.0,4795.677566225166
0,4847.0,4748.5,4810.839195979899
0,4830.5,4749.0,4792.957781456954
0,4802.0,4702.0,4737.712520593081
0,4784.0,4692.0,4755.5725126475545
0,4796.5,4724.5,4744.914725457571
0,4773.5,4717.5,4755.385813148789
0,4779.5,4736.0,4746.372134038801
0,4802.0,4696.5,4780.702145214522
0,4803.0,4705.0,4734.229304635762
0,4760.0,4672.0,4735.504598662207
0,4799.5,4699.5,4756.677257525083
0,4816.0,4716.0,4764.399323181049
0,4794.0,4710.0,4732.705445544554
0,4793.5,4724.0,4739.320770519263
0,4785.0,4685.0,4708.426716917923
0,4759.0,4659.0,4703.656772575251
0,4800.0,4689.0,4702.938818565401
0,4743.0,4694.5,4722.258643617021
0,4780.0,4714.0,4728.918344519016
0,4801.5,4703.0,4743.335567010309
0,4788.5,4701.0,4739.913152610442
0,4755.5,4692.0,4718.873733108108
0,4746.0,4655.0,4731.2653399668325
0,4752.5,4689.0,4738.793792517007
0,4785.0,4699.0,4772.503006872852
0,4829.5,4775.5,4782.762455516015
0,4838.5,4775.5,4801.436721991701
0,4880.0,4795.0,4806.863675958188
0,4835.0,4797.5,4817.9186956521735
0,4860.5,4794.0,4806.244809688581
0,4847.5,4747.5,4830.526699029127
0,4850.0,4780.0,4808.550995024875
0,4847.5,4765.0,4817.33347826087
0,4855.0,4796.0,4840.671742808799
0,4889.0,4795.5,4834.758291873964
0,4883.0,4783.0,4814.384742951907
0,4851.0,4754.5,4791.25
0,4830.0,4766.0,4785.087986463621
0,4840.0,4750.0,4803.817760942761
0,4836.0,4800.0,4823.082167832168
0,4829.0,4787.0,4803.627295492487
0,4868.0,4768.0,4818.1164725457575
0,4852.0,4767.5,4780.7176229508195
0,4831.0,4737.0,4779.96237458194
0,4796.5,4742.0,4772.526446280992
0,4833.5,4762.0,4808.438647746244
0,4872.0,4793.5,4826.952838063439
0,4872.0,4786.5,4826.870791245791
0,4843.0,4786.5,4826.9697986577185
0,4860.0,4795.0,4838.545454545455
0,4884.0,4789.5,4855.125819672131
0,4931.5,4867.0,4885.814449917898
0,4931.0,4872.0,4884.488016528926
0,4922.5,4892.0,4906.054273504274
0,4955.0,4898.0,4942.727777777778
0,4969.0,4938.0,4956.5
0,4980.0,4950.0,4965.814814814815
0,4992.5,4953.0,4971.926003344482
0,5022.0,4978.5,4997.558528428093
0,5027.5,5000.5,5017.544948630137
0,5074.0,5011.5,5026.101821192053
0,5080.0,5015.5,5028.601652892562
0,5058.0,5015.5,5045.6747448979595
0,5058.5,5009.5,5035.432352941177
0,5085.5,5025.0,5038.700764006791
0,5066.0,4990.0,5007.850337268128
0,4998.0,4952.0,4969.003294892916
0,4994.0,4950.5,4968.240237691001
0,5001.0,4937.0,4979.249592169657
0,5040.0,4940.0,4983.247107438016
0,4991.0,4932.0,4968.292929292929
0,5006.0,4948.0,4960.200503355704
0,5004.0,4940.5,4991.164848993289
0,5023.5,4982.0,5003.149916247906
0,5040.0,4993.5,5009.462437395659
0,5025.0,4969.0,4993.3440099833615
0,5032.5,4945.0,5000.279702970297
0,4989.5,4950.0,4976.902202072539
